1338697.37726         214551.337725697    7669   7669
1171504.45726         209753.646743792    7669   7669
1275041.35726         212848.26132574     7669   7669
661489.35726          184310.242471014    7669   7669
62509.21726       50222.1449665474        7669   7669
343209.25726          146465.023158727    7669   7669
245807.87726          125280.123231252    7669   7669
125398.29726          84115.0122759937    7669   7669
